x,y
0,0
0.013992259601071748,0
0.013992259601071748,0.030303030303030304
0.077999404584697826,0.030303030303030304
0.077999404584697826,0.060606060606060608
0.12384638285203929,0.060606060606060608
0.12384638285203929,0.090909090909090912
0.16453309516721246,0.090909090909090912
0.16453309516721246,0.12121212121212122
0.23112037312692268,0.12121212121212122
0.23112037312692268,0.15151515151515152
0.29691376401706859,0.15151515151515152
0.29691376401706859,0.18181818181818182
0.30128014289967253,0.18181818181818182
0.3014786146670636,0.21212121212121213
0.30425721941053885,0.21212121212121213
0.30425721941053885,0.27272727272727271
0.31527240250074429,0.27272727272727271
0.31527240250074429,0.30303030303030304
0.31745559194204626,0.30303030303030304
0.31745559194204626,0.33333333333333331
0.31904336608117495,0.33333333333333331
0.31904336608117495,0.36363636363636365
0.33601270219311302,0.36363636363636365
0.33601270219311302,0.39393939393939392
0.3366081174952863,0.39393939393939392
0.3366081174952863,0.42424242424242425
0.33680658926267737,0.42424242424242425
0.33680658926267737,0.45454545454545453
0.38324898283219211,0.45454545454545453
0.38324898283219211,0.48484848484848486
0.39495881710826636,0.48484848484848486
0.39495881710826636,0.51515151515151514
0.40597400019847174,0.51515151515151514
0.40597400019847174,0.54545454545454541
0.41192815322020443,0.54545454545454541
0.41192815322020443,0.5757575757575758
0.42482881810062517,0.5757575757575758
0.42482881810062517,0.60606060606060608
0.46303463332340977,0.60606060606060608
0.46303463332340977,0.63636363636363635
0.48288181006251862,0.63636363636363635
0.48288181006251862,0.66666666666666663
0.49548476729185276,0.66666666666666663
0.49548476729185276,0.69696969696969702
0.5523469286493996,0.69696969696969702
0.55254540041679068,0.72727272727272729
0.72352882802421359,0.72727272727272729
0.72352882802421359,0.75757575757575757
0.79884886374913167,0.75757575757575757
0.79904733551652274,0.78787878787878785
0.8032152426317356,0.78787878787878785
0.8032152426317356,0.81818181818181823
0.8266349111838841,0.81818181818181823
0.82683338295127518,0.84848484848484851
0.88280242135556219,0.84848484848484851
0.88300089312295327,0.87878787878787878
0.9856107968641461,0.87878787878787878
0.98580926863153717,0.90909090909090906
0.99622903641956928,0.90909090909090906
0.99642750818696035,0.93939393939393945
0.99662597995435154,0.96969696969696972
0.99880916939565345,0.96969696969696972
0.99900764116304452,1
1,1
