x,y
0,0
0.0091297012999900767,0
0.0091297012999900767,0.030303030303030304
0.012999900764116305,0.030303030303030304
0.012999900764116305,0.060606060606060608
0.015083854321722734,0.060606060606060608
0.015083854321722734,0.090909090909090912
0.017564751414111342,0.090909090909090912
0.017564751414111342,0.12121212121212122
0.022824253249975193,0.12121212121212122
0.022824253249975193,0.15151515151515152
0.028381462736925673,0.15151515151515152
0.028381462736925673,0.18181818181818182
0.039297409943435543,0.18181818181818182
0.039297409943435543,0.21212121212121213
0.039992061129304354,0.21212121212121213
0.039992061129304354,0.24242424242424243
0.041282127617346433,0.24242424242424243
0.041282127617346433,0.27272727272727271
0.046343157685819189,0.27272727272727271
0.046343157685819189,0.30303030303030304
0.054182792497767196,0.30303030303030304
0.054182792497767196,0.33333333333333331
0.094869504812940361,0.33333333333333331
0.094869504812940361,0.36363636363636365
0.098739704277066589,0.36363636363636365
0.098739704277066589,0.39393939393939392
0.13228143296616057,0.39393939393939392
0.13228143296616057,0.42424242424242425
0.17683834474545995,0.42424242424242425
0.17683834474545995,0.45454545454545453
0.20789917634216531,0.45454545454545453
0.20789917634216531,0.48484848484848486
0.20819688399325195,0.48484848484848486
0.20819688399325195,0.51515151515151514
0.30197479408554134,0.51515151515151514
0.30197479408554134,0.54545454545454541
0.32658529324203633,0.54545454545454541
0.32658529324203633,0.5757575757575758
0.34256227051701893,0.5757575757575758
0.34256227051701893,0.60606060606060608
0.34345539347027887,0.60606060606060608
0.34345539347027887,0.66666666666666663
0.38890542820283813,0.66666666666666663
0.38890542820283813,0.69696969696969702
0.51642353875161262,0.69696969696969702
0.51642353875161262,0.72727272727272729
0.58330852436240943,0.72727272727272729
0.58330852436240943,0.75757575757575757
0.7046740101220601,0.75757575757575757
0.7046740101220601,0.78787878787878785
0.80599384737521085,0.78787878787878785
0.80599384737521085,0.81818181818181823
0.81135258509477026,0.81818181818181823
0.81135258509477026,0.84848484848484851
0.81720750223280736,0.84848484848484851
0.81720750223280736,0.87878787878787878
0.83576461248387413,0.87878787878787878
0.83576461248387413,0.90909090909090906
0.85829115808276268,0.90909090909090906
0.85829115808276268,0.93939393939393945
0.8702987000099236,0.93939393939393945
0.8702987000099236,0.96969696969696972
0.99950382058152232,0.96969696969696972
0.99950382058152232,1
1,1
