x,y
0,0
0,0.030303030303030304
0.00089312295325989874,0.030303030303030304
0.00089312295325989874,0.060606060606060608
0.0073434553934702785,0.060606060606060608
0.0073434553934702785,0.090909090909090912
0.0082365783467301772,0.090909090909090912
0.0082365783467301772,0.12121212121212122
0.01428996725215838,0.12121212121212122
0.01428996725215838,0.15151515151515152
0.015480797856504911,0.15151515151515152
0.015480797856504911,0.18181818181818182
0.019053289669544508,0.18181818181818182
0.019053289669544508,0.21212121212121213
0.020244120273891039,0.21212121212121213
0.020244120273891039,0.24242424242424243
0.032549369852138535,0.24242424242424243
0.032549369852138535,0.27272727272727271
0.036717276967351394,0.27272727272727271
0.036717276967351394,0.30303030303030304
0.04217525057060633,0.30303030303030304
0.04217525057060633,0.33333333333333331
0.050213357149945417,0.33333333333333331
0.050213357149945417,0.36363636363636365
0.050312593033640968,0.36363636363636365
0.050312593033640968,0.39393939393939392
0.058052991961893417,0.39393939393939392
0.058052991961893417,0.42424242424242425
0.060434653170586487,0.42424242424242425
0.060434653170586487,0.45454545454545453
0.090900069465118583,0.45454545454545453
0.090900069465118583,0.48484848484848486
0.15351791207700705,0.48484848484848486
0.15351791207700705,0.51515151515151514
0.19450233204326683,0.51515151515151514
0.19450233204326683,0.54545454545454541
0.22447156891932121,0.54545454545454541
0.22447156891932121,0.5757575757575758
0.25295226753994243,0.5757575757575758
0.25295226753994243,0.60606060606060608
0.31269226952466012,0.60606060606060608
0.31269226952466012,0.63636363636363635
0.3155701101518309,0.63636363636363635
0.3155701101518309,0.66666666666666663
0.35923389897787039,0.66666666666666663
0.35923389897787039,0.69696969696969702
0.36042472958221694,0.69696969696969702
0.36042472958221694,0.72727272727272729
0.55770566636895902,0.72727272727272729
0.55770566636895902,0.75757575757575757
0.6388806192319143,0.75757575757575757
0.6388806192319143,0.78787878787878785
0.64791108464820879,0.78787878787878785
0.64791108464820879,0.81818181818181823
0.70586484072640665,0.81818181818181823
0.70586484072640665,0.84848484848484851
0.71648308028182994,0.84848484848484851
0.71648308028182994,0.87878787878787878
0.78128411233502038,0.87878787878787878
0.78128411233502038,0.90909090909090906
0.81502431279150545,0.90909090909090906
0.81502431279150545,0.93939393939393945
0.97003076312394565,0.93939393939393945
0.97003076312394565,0.96969696969696972
0.98700009923588372,0.96969696969696972
0.98700009923588372,1
1,1
